Id,y
53209.000,1.614
53210.000,1.828
53211.000,1.677
53212.000,2.179
53213.000,2.165
53214.000,1.690
53215.000,1.672
53216.000,1.657
53217.000,1.334
53218.000,2.160
53219.000,1.950
53220.000,1.687
53221.000,1.787
53222.000,1.905
53223.000,1.822
53224.000,1.528
53225.000,1.912
53226.000,1.687
53227.000,1.377
53228.000,1.839
53229.000,1.605
53230.000,1.510
53231.000,1.801
53232.000,1.772
53233.000,1.867
53234.000,1.585
53235.000,1.751
53236.000,1.893
53237.000,1.807
53238.000,1.849
53239.000,1.907
53240.000,1.418
53241.000,1.406
53242.000,1.515
53243.000,1.394
53244.000,1.811
53245.000,1.654
53246.000,1.642
53247.000,1.931
53248.000,1.977
53249.000,1.713
53250.000,1.619
53251.000,1.768
53252.000,2.059
53253.000,1.813
53254.000,1.818
53255.000,1.530
53256.000,1.755
53257.000,1.987
53258.000,1.630
53259.000,1.799
53260.000,1.764
53261.000,2.243
53262.000,1.845
53263.000,1.708
53264.000,1.383
53265.000,1.710
53266.000,1.483
53267.000,1.782
53268.000,1.454
53269.000,1.942
53270.000,1.682
53271.000,1.592
53272.000,1.792
53273.000,1.655
53274.000,1.662
53275.000,1.898
53276.000,1.529
53277.000,1.689
53278.000,1.422
53279.000,1.922
53280.000,1.799
53281.000,1.954
53282.000,2.085
53283.000,1.869
53284.000,1.584
53285.000,1.726
53286.000,1.864
53287.000,1.695
53288.000,1.581
53289.000,1.453
53290.000,1.567
53291.000,1.498
53292.000,1.735
53293.000,1.983
53294.000,1.943
53295.000,1.654
53296.000,1.643
53297.000,2.011
53298.000,1.718
53299.000,2.073
53300.000,1.890
53301.000,1.620
53302.000,1.217
53303.000,1.686
53304.000,1.987
53305.000,1.235
53306.000,1.513
53307.000,1.742
53308.000,2.030
53309.000,1.601
53310.000,1.664
53311.000,1.756
53312.000,1.378
53313.000,2.023
53314.000,1.539
53315.000,1.960
53316.000,1.168
53317.000,1.906
53318.000,1.762
53319.000,2.205
53320.000,1.933
53321.000,1.641
53322.000,1.686
53323.000,1.850
53324.000,1.815
53325.000,1.829
53326.000,1.926
53327.000,1.845
53328.000,1.756
53329.000,1.678
53330.000,1.750
53331.000,1.665
53332.000,1.712
53333.000,1.566
53334.000,1.590
53335.000,2.054
53336.000,1.677
53337.000,1.924
53338.000,2.082
53339.000,1.309
53340.000,1.770
53341.000,1.813
53342.000,2.119
53343.000,1.459
53344.000,1.950
53345.000,2.206
53346.000,2.354
53347.000,1.695
53348.000,1.572
53349.000,1.679
53350.000,1.678
53351.000,1.810
53352.000,1.732
53353.000,1.859
53354.000,1.406
53355.000,1.435
53356.000,1.405
53357.000,1.760
53358.000,1.795
53359.000,1.868
53360.000,1.690
53361.000,1.552
53362.000,1.466
53363.000,1.510
53364.000,2.004
53365.000,1.645
53366.000,2.039
53367.000,2.198
53368.000,1.607
53369.000,1.977
53370.000,1.700
53371.000,1.771
53372.000,1.797
53373.000,1.744
53374.000,1.796
53375.000,1.971
53376.000,2.062
53377.000,1.565
53378.000,2.185
53379.000,1.992
53380.000,1.466
53381.000,1.729
53382.000,1.593
53383.000,1.664
53384.000,1.558
53385.000,1.919
53386.000,1.678
53387.000,1.581
53388.000,1.506
53389.000,1.340
53390.000,1.690
53391.000,1.582
53392.000,1.610
53393.000,1.628
53394.000,1.838
53395.000,1.560
53396.000,1.573
53397.000,1.884
53398.000,1.545
53399.000,1.851
53400.000,1.618
53401.000,1.639
53402.000,1.626
53403.000,1.783
53404.000,1.733
53405.000,1.733
53406.000,2.042
53407.000,1.564
53408.000,1.604
53409.000,1.656
53410.000,1.908
53411.000,2.019
53412.000,1.832
53413.000,1.445
53414.000,1.827
53415.000,1.792
53416.000,2.284
53417.000,1.764
53418.000,1.332
53419.000,2.012
53420.000,1.883
53421.000,2.087
53422.000,1.536
53423.000,1.703
53424.000,1.887
53425.000,1.869
53426.000,1.812
53427.000,1.971
53428.000,2.071
53429.000,1.505
53430.000,1.890
53431.000,2.031
53432.000,1.846
53433.000,1.878
53434.000,1.959
53435.000,1.829
53436.000,1.687
53437.000,1.562
53438.000,2.080
53439.000,1.524
53440.000,1.647
53441.000,1.923
53442.000,2.023
53443.000,1.364
53444.000,1.747
53445.000,1.641
53446.000,1.357
53447.000,1.942
53448.000,1.962
53449.000,1.892
53450.000,1.744
53451.000,1.992
53452.000,1.999
53453.000,1.651
53454.000,2.173
53455.000,1.508
53456.000,2.059
53457.000,2.096
53458.000,1.614
53459.000,1.342
53460.000,1.767
53461.000,1.587
53462.000,1.568
53463.000,1.819
53464.000,1.566
53465.000,1.309
53466.000,1.940
53467.000,2.053
53468.000,1.655
53469.000,2.095
53470.000,2.061
53471.000,1.731
53472.000,2.205
53473.000,2.104
53474.000,1.785
53475.000,1.718
53476.000,1.909
53477.000,1.893
53478.000,1.566
53479.000,2.189
53480.000,2.204
53481.000,1.840
53482.000,1.803
53483.000,1.710
53484.000,2.076
53485.000,1.625
53486.000,1.691
53487.000,1.833
53488.000,1.615
53489.000,1.612
53490.000,1.466
53491.000,1.677
53492.000,1.719
53493.000,1.780
53494.000,1.956
53495.000,1.675
53496.000,1.445
53497.000,1.593
53498.000,1.814
53499.000,1.806
53500.000,2.106
53501.000,1.417
53502.000,1.839
53503.000,1.442
53504.000,1.827
53505.000,1.565
53506.000,1.520
53507.000,1.974
53508.000,1.380
53509.000,1.863
53510.000,1.409
53511.000,1.804
53512.000,2.164
53513.000,1.566
53514.000,1.662
53515.000,2.010
53516.000,1.416
53517.000,1.630
53518.000,1.708
53519.000,1.690
53520.000,1.562
53521.000,1.492
53522.000,1.337
53523.000,1.919
53524.000,1.539
53525.000,1.795
53526.000,1.366
53527.000,1.739
53528.000,1.744
53529.000,1.882
53530.000,1.795
53531.000,1.769
53532.000,1.334
53533.000,1.607
53534.000,1.884
53535.000,1.772
53536.000,1.931
53537.000,1.679
53538.000,1.708
53539.000,1.586
53540.000,1.845
53541.000,1.742
53542.000,1.910
53543.000,1.665
53544.000,1.675
53545.000,1.849
53546.000,1.737
53547.000,1.387
53548.000,2.212
53549.000,1.643
53550.000,1.992
53551.000,1.440
53552.000,2.292
53553.000,2.327
53554.000,2.037
53555.000,1.739
53556.000,2.019
53557.000,2.233
53558.000,1.554
53559.000,1.972
53560.000,1.634
53561.000,2.188
53562.000,1.672
53563.000,2.223
53564.000,1.830
53565.000,1.914
53566.000,1.642
53567.000,1.538
53568.000,1.600
53569.000,1.924
53570.000,1.465
53571.000,1.796
53572.000,1.539
53573.000,1.842
53574.000,1.936
53575.000,1.643
53576.000,1.434
53577.000,2.156
53578.000,2.027
53579.000,1.463
53580.000,1.961
53581.000,1.769
53582.000,2.100
53583.000,1.846
53584.000,1.577
53585.000,1.744
53586.000,1.546
53587.000,1.631
53588.000,1.514
53589.000,1.409
53590.000,1.689
53591.000,1.814
53592.000,1.928
53593.000,1.820
53594.000,1.901
53595.000,1.841
53596.000,1.660
53597.000,1.399
53598.000,1.823
53599.000,1.854
53600.000,1.928
53601.000,1.972
53602.000,1.913
53603.000,1.831
53604.000,1.453
53605.000,2.059
53606.000,1.661
53607.000,1.683
53608.000,2.044
53609.000,1.989
53610.000,1.163
53611.000,1.734
53612.000,1.153
53613.000,1.888
53614.000,1.146
53615.000,1.768
53616.000,1.491
53617.000,1.791
53618.000,1.583
53619.000,1.472
53620.000,1.754
53621.000,1.862
53622.000,1.838
53623.000,1.784
53624.000,1.454
53625.000,1.699
53626.000,1.643
53627.000,1.809
53628.000,1.597
53629.000,1.811
53630.000,2.146
53631.000,2.278
53632.000,1.814
53633.000,1.764
53634.000,1.485
53635.000,1.788
53636.000,1.688
53637.000,1.800
53638.000,2.000
53639.000,1.441
53640.000,1.757
53641.000,1.856
53642.000,1.949
53643.000,1.592
53644.000,1.726
53645.000,1.547
53646.000,1.664
53647.000,1.259
53648.000,1.689
53649.000,1.910
53650.000,2.070
53651.000,1.830
53652.000,1.510
53653.000,1.334
53654.000,2.059
53655.000,1.632
53656.000,1.708
53657.000,1.612
53658.000,2.135
53659.000,1.525
53660.000,2.050
53661.000,1.643
53662.000,1.864
53663.000,1.877
53664.000,2.060
53665.000,1.826
53666.000,1.844
53667.000,1.980
53668.000,1.941
53669.000,1.792
53670.000,1.615
53671.000,1.567
53672.000,1.650
53673.000,1.712
53674.000,1.623
53675.000,1.794
53676.000,1.444
53677.000,2.043
53678.000,1.918
53679.000,1.806
53680.000,1.712
53681.000,1.444
53682.000,1.929
53683.000,1.731
53684.000,1.936
53685.000,2.068
53686.000,1.798
53687.000,1.485
53688.000,1.756
53689.000,1.983
53690.000,1.897
53691.000,1.745
53692.000,1.650
53693.000,1.679
53694.000,2.070
53695.000,1.732
53696.000,1.772
53697.000,2.082
53698.000,2.016
53699.000,1.396
53700.000,1.875
53701.000,1.627
53702.000,1.518
53703.000,1.610
53704.000,1.678
53705.000,1.839
53706.000,1.694
53707.000,2.043
53708.000,2.347
53709.000,2.326
53710.000,1.954
53711.000,1.673
53712.000,1.989
53713.000,1.786
53714.000,1.569
53715.000,1.972
53716.000,1.621
53717.000,1.428
53718.000,1.629
53719.000,1.866
53720.000,1.695
53721.000,1.828
53722.000,1.777
53723.000,1.749
53724.000,1.615
53725.000,1.630
53726.000,1.431
53727.000,1.932
53728.000,1.502
53729.000,1.680
53730.000,1.707
53731.000,1.580
53732.000,1.475
53733.000,1.982
53734.000,1.665
53735.000,1.496
53736.000,1.985
53737.000,1.720
53738.000,1.877
53739.000,1.765
53740.000,1.975
53741.000,1.588
53742.000,1.504
53743.000,1.450
53744.000,2.122
53745.000,1.795
53746.000,1.731
53747.000,1.946
53748.000,1.714
53749.000,1.907
53750.000,1.899
53751.000,1.510
53752.000,1.511
53753.000,1.787
53754.000,1.983
53755.000,2.149
53756.000,1.880
53757.000,1.692
53758.000,1.757
53759.000,2.095
53760.000,2.100
53761.000,1.829
53762.000,1.330
53763.000,1.734
53764.000,1.693
53765.000,1.411
53766.000,1.899
53767.000,1.838
53768.000,1.548
53769.000,2.150
53770.000,1.791
53771.000,1.491
53772.000,2.370
53773.000,1.520
53774.000,1.731
53775.000,2.293
53776.000,1.928
53777.000,1.742
53778.000,1.402
53779.000,1.729
53780.000,1.192
53781.000,1.792
53782.000,2.071
53783.000,1.754
53784.000,1.586
53785.000,1.563
53786.000,1.756
53787.000,2.056
53788.000,1.663
53789.000,1.608
53790.000,1.472
53791.000,2.171
53792.000,1.715
53793.000,1.701
53794.000,1.567
53795.000,2.126
53796.000,1.841
53797.000,1.362
53798.000,1.588
53799.000,1.744
53800.000,1.565
53801.000,1.696
53802.000,1.825
53803.000,1.821
53804.000,1.824
53805.000,1.914
53806.000,1.961
53807.000,1.929
53808.000,1.888
53809.000,1.555
53810.000,1.743
53811.000,2.082
53812.000,1.527
53813.000,1.806
53814.000,1.561
53815.000,1.720
53816.000,1.717
53817.000,1.412
53818.000,1.919
53819.000,2.344
53820.000,1.650
53821.000,1.876
53822.000,1.746
53823.000,2.062
53824.000,2.019
53825.000,1.671
53826.000,1.678
53827.000,2.152
53828.000,1.565
53829.000,1.841
53830.000,1.394
53831.000,2.050
53832.000,1.723
53833.000,1.896
53834.000,1.682
53835.000,1.621
53836.000,1.518
53837.000,1.513
53838.000,2.050
53839.000,2.069
53840.000,1.613
53841.000,1.745
53842.000,1.699
53843.000,1.754
53844.000,1.801
53845.000,1.785
53846.000,1.309
53847.000,1.826
53848.000,1.799
53849.000,1.807
53850.000,1.924
53851.000,1.824
53852.000,1.818
53853.000,1.636
53854.000,1.715
53855.000,1.899
53856.000,1.519
53857.000,1.993
53858.000,1.699
53859.000,1.747
53860.000,1.741
53861.000,1.831
53862.000,1.483
53863.000,1.537
53864.000,1.957
53865.000,1.993
53866.000,1.913
53867.000,1.419
53868.000,2.107
53869.000,1.805
53870.000,1.731
53871.000,1.739
53872.000,1.617
53873.000,1.611
53874.000,2.032
53875.000,1.840
53876.000,1.983
53877.000,1.855
53878.000,1.993
53879.000,1.191
53880.000,2.051
53881.000,1.653
53882.000,1.345
53883.000,1.738
53884.000,2.091
53885.000,1.815
53886.000,1.844
53887.000,1.462
53888.000,1.746
53889.000,1.430
53890.000,1.502
53891.000,1.504
53892.000,2.069
53893.000,1.869
53894.000,1.500
53895.000,1.916
53896.000,1.946
53897.000,1.626
53898.000,1.838
53899.000,2.123
53900.000,1.469
53901.000,1.557
53902.000,1.588
53903.000,1.331
53904.000,1.933
53905.000,1.254
53906.000,1.837
53907.000,1.606
53908.000,1.621
53909.000,1.550
53910.000,2.013
53911.000,1.674
53912.000,1.840
53913.000,1.842
53914.000,2.160
53915.000,1.908
53916.000,2.044
53917.000,1.705
53918.000,1.875
53919.000,1.524
53920.000,1.993
53921.000,1.983
53922.000,1.874
53923.000,2.234
53924.000,1.640
53925.000,1.767
53926.000,2.047
53927.000,1.534
53928.000,1.858
53929.000,1.803
53930.000,1.681
53931.000,1.625
53932.000,1.408
53933.000,1.855
53934.000,2.038
53935.000,1.443
53936.000,2.126
53937.000,1.367
53938.000,2.090
53939.000,1.916
53940.000,1.910
53941.000,1.800
53942.000,1.401
53943.000,1.565
53944.000,1.737
53945.000,1.484
53946.000,1.637
53947.000,1.834
53948.000,2.151
53949.000,1.572
53950.000,1.690
53951.000,1.621
53952.000,1.717
53953.000,1.578
53954.000,1.986
53955.000,1.561
53956.000,1.693
53957.000,1.652
53958.000,2.036
53959.000,1.551
53960.000,2.140
53961.000,1.443
53962.000,2.117
53963.000,1.582
53964.000,1.605
53965.000,1.643
53966.000,1.331
53967.000,2.086
53968.000,1.766
53969.000,1.895
53970.000,1.931
53971.000,1.835
53972.000,1.813
53973.000,1.947
53974.000,1.226
53975.000,1.647
53976.000,2.089
53977.000,2.190
53978.000,1.666
53979.000,1.883
53980.000,1.528
53981.000,1.426
53982.000,1.788
53983.000,1.535
53984.000,1.393
53985.000,1.368
53986.000,1.883
53987.000,1.919
53988.000,1.665
53989.000,1.679
53990.000,1.781
53991.000,1.836
53992.000,1.865
53993.000,1.678
53994.000,1.737
53995.000,1.656
53996.000,1.722
53997.000,1.803
53998.000,2.028
53999.000,1.866
54000.000,1.593
54001.000,2.021
54002.000,1.525
54003.000,1.799
54004.000,1.207
54005.000,1.950
54006.000,1.590
54007.000,1.353
54008.000,1.739
54009.000,1.821
54010.000,2.086
54011.000,1.732
54012.000,1.798
54013.000,1.540
54014.000,1.878
54015.000,1.987
54016.000,1.890
54017.000,1.686
54018.000,1.584
54019.000,1.529
54020.000,1.694
54021.000,1.557
54022.000,1.546
54023.000,2.133
54024.000,1.547
54025.000,1.761
54026.000,1.375
54027.000,1.646
54028.000,2.222
54029.000,1.873
54030.000,2.138
54031.000,1.437
54032.000,1.801
54033.000,1.679
54034.000,1.905
54035.000,1.453
54036.000,1.819
54037.000,1.838
54038.000,1.715
54039.000,1.525
54040.000,1.572
54041.000,1.762
54042.000,2.060
54043.000,1.970
54044.000,1.734
54045.000,1.611
54046.000,1.288
54047.000,1.866
54048.000,1.952
54049.000,1.770
54050.000,1.847
54051.000,1.896
54052.000,1.665
54053.000,1.749
54054.000,1.705
54055.000,1.516
54056.000,2.143
54057.000,1.359
54058.000,1.902
54059.000,1.647
54060.000,1.744
54061.000,1.971
54062.000,1.716
54063.000,1.874
54064.000,1.752
54065.000,1.715
54066.000,1.551
54067.000,1.728
54068.000,1.497
54069.000,1.913
54070.000,1.721
54071.000,1.837
54072.000,1.601
54073.000,1.502
54074.000,1.395
54075.000,2.089
54076.000,2.273
54077.000,1.435
54078.000,1.621
54079.000,1.915
54080.000,1.647
54081.000,1.606
54082.000,1.553
54083.000,1.958
54084.000,2.111
54085.000,1.714
54086.000,1.914
54087.000,1.781
54088.000,1.798
54089.000,1.944
54090.000,1.500
54091.000,1.444
54092.000,1.608
54093.000,1.429
54094.000,1.686
54095.000,1.787
54096.000,2.146
54097.000,1.887
54098.000,1.758
54099.000,1.770
54100.000,1.472
54101.000,1.952
54102.000,1.457
54103.000,1.767
54104.000,2.084
54105.000,2.083
54106.000,2.145
54107.000,1.368
54108.000,1.850
54109.000,1.446
54110.000,2.119
54111.000,1.871
54112.000,1.908
54113.000,1.670
54114.000,1.827
54115.000,1.807
54116.000,1.593
54117.000,1.506
54118.000,2.227
54119.000,2.011
54120.000,1.664
54121.000,1.995
54122.000,1.711
54123.000,1.349
54124.000,2.130
54125.000,2.196
54126.000,1.938
54127.000,1.922
54128.000,1.498
54129.000,1.576
54130.000,1.423
54131.000,1.842
54132.000,2.061
54133.000,1.718
54134.000,1.632
54135.000,2.056
54136.000,2.030
54137.000,1.847
54138.000,2.110
54139.000,1.525
54140.000,1.616
54141.000,1.576
54142.000,2.139
54143.000,1.976
54144.000,1.557
54145.000,1.195
54146.000,1.717
54147.000,2.091
54148.000,1.893
54149.000,1.559
54150.000,1.603
54151.000,1.892
54152.000,2.042
54153.000,1.598
54154.000,2.222
54155.000,1.504
54156.000,1.756
54157.000,1.645
54158.000,1.969
54159.000,1.703
54160.000,1.559
54161.000,1.999
54162.000,1.618
54163.000,1.785
54164.000,1.725
54165.000,1.941
54166.000,1.647
54167.000,1.667
54168.000,1.657
54169.000,1.763
54170.000,1.783
54171.000,1.560
54172.000,1.748
54173.000,1.195
54174.000,1.824
54175.000,1.924
54176.000,1.999
54177.000,1.886
54178.000,1.779
54179.000,1.499
54180.000,1.393
54181.000,2.195
54182.000,1.801
54183.000,1.628
54184.000,1.656
54185.000,1.475
54186.000,1.884
54187.000,1.689
54188.000,1.740
54189.000,1.645
54190.000,1.800
54191.000,1.458
54192.000,1.599
54193.000,1.751
54194.000,1.770
54195.000,1.471
54196.000,1.720
54197.000,1.818
54198.000,1.686
54199.000,1.928
54200.000,1.783
54201.000,1.634
54202.000,1.665
54203.000,1.649
54204.000,1.664
54205.000,1.873
54206.000,1.869
54207.000,1.544
54208.000,2.234
54209.000,1.985
54210.000,2.038
54211.000,1.609
54212.000,1.401
54213.000,1.768
54214.000,2.201
54215.000,1.874
54216.000,1.547
54217.000,1.898
54218.000,1.585
54219.000,1.564
54220.000,1.816
54221.000,1.550
54222.000,1.840
54223.000,1.255
54224.000,1.837
54225.000,1.726
54226.000,1.944
54227.000,1.822
54228.000,1.695
54229.000,1.403
54230.000,1.562
54231.000,2.291
54232.000,1.683
54233.000,1.948
54234.000,1.809
54235.000,1.862
54236.000,1.421
54237.000,1.798
54238.000,1.566
54239.000,1.965
54240.000,1.764
54241.000,1.780
54242.000,1.797
54243.000,2.295
54244.000,1.595
54245.000,1.520
54246.000,1.666
54247.000,1.687
54248.000,1.844
54249.000,1.756
54250.000,1.732
54251.000,1.724
54252.000,1.992
54253.000,1.702
54254.000,1.853
54255.000,1.866
54256.000,2.085
54257.000,2.312
54258.000,1.324
54259.000,1.866
54260.000,1.737
54261.000,2.063
54262.000,1.427
54263.000,2.036
54264.000,1.475
54265.000,1.699
54266.000,2.050
54267.000,1.533
54268.000,1.639
54269.000,1.862
54270.000,1.896
54271.000,1.822
54272.000,1.714
54273.000,2.093
54274.000,1.496
54275.000,1.783
54276.000,2.065
54277.000,1.663
54278.000,1.822
54279.000,1.785
54280.000,1.545
54281.000,1.575
54282.000,1.550
54283.000,1.736
54284.000,1.512
54285.000,1.828
54286.000,1.882
54287.000,1.423
54288.000,1.954
54289.000,2.080
54290.000,1.777
54291.000,2.339
54292.000,2.158
54293.000,1.523
54294.000,1.797
54295.000,2.054
54296.000,2.026
54297.000,1.887
54298.000,1.585
54299.000,1.986
54300.000,1.711
54301.000,1.871
54302.000,1.676
54303.000,1.675
54304.000,2.320
54305.000,1.777
54306.000,1.707
54307.000,1.657
54308.000,1.669
54309.000,2.014
54310.000,2.250
54311.000,1.927
54312.000,2.184
54313.000,1.924
54314.000,1.867
54315.000,1.489
54316.000,1.552
54317.000,1.792
54318.000,2.351
54319.000,2.023
54320.000,1.647
54321.000,1.648
54322.000,2.095
54323.000,1.953
54324.000,1.537
54325.000,1.970
54326.000,1.946
54327.000,1.501
54328.000,1.477
54329.000,1.587
54330.000,2.152
54331.000,1.635
54332.000,2.024
54333.000,1.981
54334.000,2.066
54335.000,2.094
54336.000,1.601
54337.000,2.084
54338.000,1.865
54339.000,2.101
54340.000,1.888
54341.000,1.701
54342.000,1.769
54343.000,1.961
54344.000,1.705
54345.000,1.542
54346.000,2.009
54347.000,1.680
54348.000,1.721
54349.000,1.851
54350.000,1.635
54351.000,2.009
54352.000,1.729
54353.000,2.107
54354.000,1.871
54355.000,1.989
54356.000,1.989
54357.000,2.042
54358.000,1.543
54359.000,1.898
54360.000,1.663
54361.000,1.639
54362.000,1.975
54363.000,1.703
54364.000,1.927
54365.000,1.487
54366.000,1.499
54367.000,2.033
54368.000,1.754
54369.000,2.036
54370.000,1.647
54371.000,2.259
54372.000,1.949
54373.000,2.046
54374.000,1.505
54375.000,1.848
54376.000,1.780
54377.000,2.240
54378.000,1.594
54379.000,1.746
54380.000,1.704
54381.000,1.756
54382.000,1.622
54383.000,1.767
54384.000,1.821
54385.000,1.950
54386.000,1.463
54387.000,1.796
54388.000,1.527
54389.000,1.880
54390.000,1.608
54391.000,1.782
54392.000,1.711
54393.000,1.568
54394.000,1.560
54395.000,2.117
54396.000,2.169
54397.000,1.476
54398.000,2.172
54399.000,1.568
54400.000,1.910
54401.000,2.227
54402.000,1.716
54403.000,1.221
54404.000,1.243
54405.000,1.769
54406.000,1.785
54407.000,1.611
54408.000,1.574
54409.000,2.154
54410.000,1.367
54411.000,2.061
54412.000,1.879
54413.000,1.899
54414.000,2.203
54415.000,1.532
54416.000,1.402
54417.000,1.924
54418.000,1.535
54419.000,1.698
54420.000,1.755
54421.000,1.807
54422.000,1.771
54423.000,2.058
54424.000,1.611
54425.000,1.894
54426.000,1.683
54427.000,2.299
54428.000,1.813
54429.000,1.821
54430.000,1.792
54431.000,1.896
54432.000,1.828
54433.000,1.906
54434.000,1.571
54435.000,1.903
54436.000,1.754
54437.000,2.016
54438.000,1.431
54439.000,1.372
54440.000,1.902
54441.000,1.977
54442.000,1.882
54443.000,1.660
54444.000,1.701
54445.000,1.910
54446.000,1.778
54447.000,1.972
54448.000,1.378
54449.000,1.565
54450.000,1.569
54451.000,1.407
54452.000,1.606
54453.000,1.934
54454.000,1.384
54455.000,1.740
54456.000,1.657
54457.000,1.853
54458.000,1.898
54459.000,1.991
54460.000,1.460
54461.000,1.753
54462.000,2.183
54463.000,1.814
54464.000,2.024
54465.000,1.959
54466.000,2.272
54467.000,2.044
54468.000,2.094
54469.000,1.457
54470.000,1.689
54471.000,1.905
54472.000,1.442
54473.000,1.579
54474.000,1.630
54475.000,1.674
54476.000,1.673
54477.000,1.379
54478.000,1.914
54479.000,1.890
54480.000,1.602
54481.000,1.695
54482.000,1.506
54483.000,1.650
54484.000,1.780
54485.000,1.715
54486.000,2.114
54487.000,1.393
54488.000,2.259
54489.000,1.617
54490.000,1.911
54491.000,1.525
54492.000,1.517
54493.000,1.471
54494.000,1.781
54495.000,1.726
54496.000,1.791
54497.000,1.827
54498.000,1.176
54499.000,1.539
54500.000,2.408
54501.000,1.629
54502.000,1.396
54503.000,1.951
54504.000,1.657
54505.000,2.082
54506.000,2.046
54507.000,2.026
54508.000,1.682
54509.000,1.755
54510.000,2.026
54511.000,1.415
54512.000,1.919
54513.000,1.835
54514.000,2.085
54515.000,1.815
54516.000,1.936
54517.000,1.667
54518.000,1.636
54519.000,1.790
54520.000,1.544
54521.000,1.592
54522.000,1.757
54523.000,1.632
54524.000,1.843
54525.000,1.852
54526.000,1.930
54527.000,1.820
54528.000,1.821
54529.000,1.440
54530.000,1.960
54531.000,2.150
54532.000,1.429
54533.000,1.635
54534.000,1.675
54535.000,1.761
54536.000,1.705
54537.000,1.822
54538.000,1.578
54539.000,1.782
54540.000,1.871
54541.000,1.634
54542.000,1.627
54543.000,2.057
54544.000,1.688
54545.000,1.476
54546.000,1.767
54547.000,1.426
54548.000,1.672
54549.000,1.568
54550.000,1.334
54551.000,1.498
54552.000,1.778
54553.000,1.781
54554.000,1.892
54555.000,1.690
54556.000,1.946
54557.000,2.032
54558.000,1.476
54559.000,1.919
54560.000,1.716
54561.000,1.645
54562.000,1.914
54563.000,1.740
54564.000,1.579
54565.000,1.899
54566.000,2.022
54567.000,1.710
54568.000,1.634
54569.000,1.814
54570.000,1.975
54571.000,1.685
54572.000,2.052
54573.000,1.758
54574.000,2.061
54575.000,1.722
54576.000,1.805
54577.000,1.741
54578.000,1.644
54579.000,1.613
54580.000,2.097
54581.000,1.947
54582.000,2.153
54583.000,1.320
54584.000,1.720
54585.000,2.115
54586.000,1.803
54587.000,1.480
54588.000,1.663
54589.000,1.342
54590.000,1.916
54591.000,1.667
54592.000,1.648
54593.000,1.574
54594.000,1.411
54595.000,1.742
54596.000,1.552
54597.000,2.454
54598.000,1.574
54599.000,1.676
54600.000,1.664
54601.000,1.576
54602.000,1.884
54603.000,1.880
54604.000,1.471
54605.000,1.567
54606.000,2.201
54607.000,1.631
54608.000,1.685
54609.000,1.636
54610.000,1.967
54611.000,1.921
54612.000,1.687
54613.000,1.711
54614.000,1.661
54615.000,1.935
54616.000,1.890
54617.000,1.863
54618.000,1.563
54619.000,2.030
54620.000,1.979
54621.000,1.567
54622.000,1.552
54623.000,1.853
54624.000,1.650
54625.000,1.632
54626.000,1.542
54627.000,1.940
54628.000,1.866
54629.000,1.643
54630.000,1.929
54631.000,1.721
54632.000,1.676
54633.000,1.592
54634.000,1.907
54635.000,1.693
54636.000,1.769
54637.000,1.996
54638.000,1.691
54639.000,2.021
54640.000,1.510
54641.000,1.924
54642.000,1.684
54643.000,1.901
54644.000,1.879
54645.000,1.561
54646.000,1.779
54647.000,1.727
54648.000,1.640
54649.000,1.741
54650.000,1.554
54651.000,1.589
54652.000,1.683
54653.000,1.557
54654.000,1.545
54655.000,1.815
54656.000,1.545
54657.000,1.982
54658.000,1.744
54659.000,1.823
54660.000,1.659
54661.000,2.047
54662.000,1.738
54663.000,1.803
54664.000,1.612
54665.000,1.676
54666.000,1.580
54667.000,1.312
54668.000,1.747
54669.000,1.846
54670.000,1.794
54671.000,1.739
54672.000,1.952
54673.000,1.625
54674.000,1.538
54675.000,1.391
54676.000,1.937
54677.000,2.178
54678.000,1.664
54679.000,2.124
54680.000,2.003
54681.000,1.810
54682.000,1.989
54683.000,1.942
54684.000,1.852
54685.000,1.781
54686.000,1.675
54687.000,1.809
54688.000,1.714
54689.000,1.746
54690.000,1.917
54691.000,1.245
54692.000,1.635
54693.000,2.066
54694.000,1.719
54695.000,1.355
54696.000,1.907
54697.000,2.461
54698.000,1.603
54699.000,1.757
54700.000,1.990
54701.000,1.829
54702.000,1.745
54703.000,2.061
54704.000,1.638
54705.000,1.662
54706.000,1.454
54707.000,1.795
54708.000,1.610
54709.000,1.712
54710.000,1.462
54711.000,1.766
54712.000,1.703
54713.000,2.004
54714.000,1.619
54715.000,1.933
54716.000,1.836
54717.000,1.773
54718.000,1.807
54719.000,1.736
54720.000,1.983
54721.000,1.613
54722.000,1.914
54723.000,1.426
54724.000,1.854
54725.000,1.825
54726.000,1.909
54727.000,1.616
54728.000,1.836
54729.000,2.169
54730.000,2.309
54731.000,1.413
54732.000,1.529
54733.000,2.124
54734.000,2.040
54735.000,1.765
54736.000,2.112
54737.000,1.790
54738.000,1.869
54739.000,1.699
54740.000,2.256
54741.000,1.767
54742.000,2.106
54743.000,1.713
54744.000,1.859
54745.000,1.947
54746.000,2.009
54747.000,1.980
54748.000,1.663
54749.000,1.848
54750.000,1.369
54751.000,1.859
54752.000,1.620
54753.000,1.659
54754.000,1.620
54755.000,1.720
54756.000,2.547
54757.000,2.018
54758.000,1.699
54759.000,1.565
54760.000,1.683
54761.000,1.786
54762.000,2.037
54763.000,1.357
